Date,TSLA
2021-11-08 00:00:00-05:00,-0.04840070953386311
2021-11-09 00:00:00-05:00,-0.11990303254359846
2021-11-10 00:00:00-05:00,0.043429451929624774
2021-11-11 00:00:00-05:00,-0.004157528824601631
2021-11-12 00:00:00-05:00,-0.02829310201599211
2021-11-15 00:00:00-05:00,-0.01938224449936754
2021-11-16 00:00:00-05:00,0.04079376842602822
2021-11-17 00:00:00-05:00,0.032501208284666294
2021-11-18 00:00:00-05:00,0.006767610267700563
2021-11-19 00:00:00-05:00,0.03710391800920432
2021-11-22 00:00:00-05:00,0.017422122080461122
2021-11-23 00:00:00-05:00,-0.041352932727292124
2021-11-24 00:00:00-05:00,0.006284772484400847
2021-11-26 00:00:00-05:00,-0.030537595031082
2021-11-29 00:00:00-05:00,0.050900227900227524
2021-11-30 00:00:00-05:00,0.006833823403773698
2021-12-01 00:00:00-05:00,-0.04346763456194869
2021-12-02 00:00:00-05:00,-0.00949773919092467
2021-12-03 00:00:00-05:00,-0.06419876077133224
2021-12-06 00:00:00-05:00,-0.005872086315763081
2021-12-07 00:00:00-05:00,0.04235837141187604
2021-12-08 00:00:00-05:00,0.016363195584229162
2021-12-09 00:00:00-05:00,-0.06095644581905246
2021-12-10 00:00:00-05:00,0.013179927022311633
2021-12-13 00:00:00-05:00,-0.04977243020772948
2021-12-14 00:00:00-05:00,-0.008174578197676419
2021-12-15 00:00:00-05:00,0.018236618133556703
2021-12-16 00:00:00-05:00,-0.050277132790258694
2021-12-17 00:00:00-05:00,0.006095449446181567
2021-12-20 00:00:00-05:00,-0.03498927121736173
2021-12-21 00:00:00-05:00,0.04288056302579579
2021-12-22 00:00:00-05:00,0.07494705523716627
2021-12-23 00:00:00-05:00,0.05761886305530961
2021-12-27 00:00:00-05:00,0.025248391499066658
2021-12-28 00:00:00-05:00,-0.005000275342793459
2021-12-29 00:00:00-05:00,-0.0020947102761840197
2021-12-30 00:00:00-05:00,-0.014592268383646134
2021-12-31 00:00:00-05:00,-0.012668840823859995
2022-01-03 00:00:00-05:00,0.1353166841897706
2022-01-04 00:00:00-05:00,-0.041832696836128
2022-01-05 00:00:00-05:00,-0.05347121367683638
2022-01-06 00:00:00-05:00,-0.02152337383085412
2022-01-07 00:00:00-05:00,-0.035446567451716815
2022-01-10 00:00:00-05:00,0.03034195341380186
2022-01-11 00:00:00-05:00,0.005935024657598653
2022-01-12 00:00:00-05:00,0.039289748931841784
2022-01-13 00:00:00-05:00,-0.06749107331435766
2022-01-14 00:00:00-05:00,0.017497758575059086
2022-01-18 00:00:00-05:00,-0.01819724123253097
2022-01-19 00:00:00-05:00,-0.0338278969185718
2022-01-20 00:00:00-05:00,0.0006227038828787723
2022-01-21 00:00:00-05:00,-0.05256606712507206
2022-01-24 00:00:00-05:00,-0.014726129872195681
2022-01-25 00:00:00-05:00,-0.012473124842489969
2022-01-26 00:00:00-05:00,0.02069905258271132
2022-01-27 00:00:00-05:00,-0.11554175561970448
2022-01-28 00:00:00-05:00,0.020805692766870276
2022-01-31 00:00:00-05:00,0.10677611383930952
2022-02-01 00:00:00-05:00,-0.0058395266373975074
2022-02-02 00:00:00-05:00,-0.02747919159891432
2022-02-03 00:00:00-05:00,-0.016032495024879134
2022-02-04 00:00:00-05:00,0.03611110968421327
2022-02-07 00:00:00-05:00,-0.01730718642133755
2022-02-08 00:00:00-05:00,0.0161571905234128
2022-02-09 00:00:00-05:00,0.010845920427172029
2022-02-10 00:00:00-05:00,-0.029452771017468238
2022-02-11 00:00:00-05:00,-0.04925102969626416
2022-02-14 00:00:00-05:00,0.01832566437213501
2022-02-15 00:00:00-05:00,0.053290764282768466
2022-02-16 00:00:00-05:00,0.0010407532409399955
2022-02-17 00:00:00-05:00,-0.05094269900666093
2022-02-18 00:00:00-05:00,-0.022103035296720752
2022-02-22 00:00:00-05:00,-0.04136624223452856
2022-02-23 00:00:00-05:00,-0.06997917599526948
2022-02-24 00:00:00-05:00,0.04807345500262783
2022-02-25 00:00:00-05:00,0.011364031324829549
2022-02-28 00:00:00-05:00,0.07477746853358713
2022-03-01 00:00:00-05:00,-0.006962143345558558
2022-03-02 00:00:00-05:00,0.01795529711451649
2022-03-03 00:00:00-05:00,-0.04614210448825773
2022-03-04 00:00:00-05:00,-0.0011915196265851469
2022-03-07 00:00:00-05:00,-0.04021280504200253
2022-03-08 00:00:00-05:00,0.02463394210323222
2022-03-09 00:00:00-05:00,0.04193357517885765
2022-03-10 00:00:00-05:00,-0.024063755330148706
2022-03-11 00:00:00-05:00,-0.0512345859010529
2022-03-14 00:00:00-04:00,-0.036436802368687404
2022-03-15 00:00:00-04:00,0.046348355546253384
2022-03-16 00:00:00-04:00,0.047812040425278646
2022-03-17 00:00:00-04:00,0.037335010469022656
2022-03-18 00:00:00-04:00,0.03876779427650434
2022-03-21 00:00:00-04:00,0.017417963888751054
2022-03-22 00:00:00-04:00,0.07905243778179138
2022-03-23 00:00:00-04:00,0.005161136057840299
2022-03-24 00:00:00-04:00,0.014823128420135223
2022-03-25 00:00:00-04:00,-0.003234937980317265
2022-03-28 00:00:00-04:00,0.0803450783611821
2022-03-29 00:00:00-04:00,0.007079858095940583
2022-03-30 00:00:00-04:00,-0.00507475414515135
2022-03-31 00:00:00-04:00,-0.014981813142339484
2022-04-01 00:00:00-04:00,0.006486599368272561
2022-04-04 00:00:00-04:00,0.05611341298759176
2022-04-05 00:00:00-04:00,-0.047308971544201106
2022-04-06 00:00:00-04:00,-0.041694894294368345
2022-04-07 00:00:00-04:00,0.010996816105212748
2022-04-08 00:00:00-04:00,-0.03004944796541842
2022-04-11 00:00:00-04:00,-0.048328086073804455
2022-04-12 00:00:00-04:00,0.011291813566499442
2022-04-13 00:00:00-04:00,0.03588835603591267
2022-04-14 00:00:00-04:00,-0.03655231880843268
2022-04-18 00:00:00-04:00,0.019583733431163042
2022-04-19 00:00:00-04:00,0.023758093445249484
2022-04-20 00:00:00-04:00,-0.04955503671370076
2022-04-21 00:00:00-04:00,0.03231684066245499
2022-04-22 00:00:00-04:00,-0.003697576672395231
2022-04-25 00:00:00-04:00,-0.006994645387893739
2022-04-26 00:00:00-04:00,-0.12184121881948873
2022-04-27 00:00:00-04:00,0.005807678470473254
2022-04-28 00:00:00-04:00,-0.004537702888526063
2022-04-29 00:00:00-04:00,-0.007692220213591394
2022-05-02 00:00:00-04:00,0.03695628471433299
2022-05-03 00:00:00-04:00,0.006988279761963367
2022-05-04 00:00:00-04:00,0.04769864576468552
2022-05-05 00:00:00-04:00,-0.08328615317548016
2022-05-06 00:00:00-04:00,-0.008737180698190294
2022-05-09 00:00:00-04:00,-0.09072948807249681
2022-05-10 00:00:00-04:00,0.016427173986372612
2022-05-11 00:00:00-04:00,-0.08254582843646041
2022-05-12 00:00:00-04:00,-0.008174386751047313
2022-05-13 00:00:00-04:00,0.05712909369145702
2022-05-16 00:00:00-04:00,-0.05875856161837267
2022-05-17 00:00:00-04:00,0.05141017778952928
2022-05-18 00:00:00-04:00,-0.06801379812405906
2022-05-19 00:00:00-04:00,-0.0005494634476534976
2022-05-20 00:00:00-04:00,-0.06416505716141863
2022-05-23 00:00:00-04:00,0.01656871415985961
2022-05-24 00:00:00-04:00,-0.06925464690507588
2022-05-25 00:00:00-04:00,0.04877737911795821
2022-05-26 00:00:00-04:00,0.07427138936829314
2022-05-27 00:00:00-04:00,0.07333306253742577
2022-05-31 00:00:00-04:00,-0.001803563389055185
2022-06-01 00:00:00-04:00,-0.02359349020027357
2022-06-02 00:00:00-04:00,0.04677398003874078
2022-06-03 00:00:00-04:00,-0.09219359988526965
2022-06-06 00:00:00-04:00,0.0160472016783606
2022-06-07 00:00:00-04:00,0.0025460558898939833
2022-06-08 00:00:00-04:00,0.012474516432601446
2022-06-09 00:00:00-04:00,-0.008930555308462429
2022-06-10 00:00:00-04:00,-0.031190911234383223
2022-06-13 00:00:00-04:00,-0.07102153990705962
2022-06-14 00:00:00-04:00,0.023887157055640484
2022-06-15 00:00:00-04:00,0.05482367080362738
2022-06-16 00:00:00-04:00,-0.08540769912654234
2022-06-17 00:00:00-04:00,0.017174980283869212
2022-06-21 00:00:00-04:00,0.0935443480214786
2022-06-22 00:00:00-04:00,-0.004007805884153504
2022-06-23 00:00:00-04:00,-0.004306310889948484
2022-06-24 00:00:00-04:00,0.04524889345059324
2022-06-27 00:00:00-04:00,-0.0032016505127857586
2022-06-28 00:00:00-04:00,-0.0500435578248114
2022-06-29 00:00:00-04:00,-0.01793718238090891
2022-06-30 00:00:00-04:00,-0.017579227799377373
2022-07-01 00:00:00-04:00,0.012429131666979787
2022-07-05 00:00:00-04:00,0.025535704813974602
2022-07-06 00:00:00-04:00,-0.005720802000385383
2022-07-07 00:00:00-04:00,0.055279044880592876
2022-07-08 00:00:00-04:00,0.02543516968760029
2022-07-11 00:00:00-04:00,-0.06548005948146851
2022-07-12 00:00:00-04:00,-0.005433611636988744
2022-07-13 00:00:00-04:00,0.017033448479672808
2022-07-14 00:00:00-04:00,0.005371861218914864
2022-07-15 00:00:00-04:00,0.0073572315408600986
2022-07-18 00:00:00-04:00,0.001999426810217919
2022-07-19 00:00:00-04:00,0.020716718219316865
2022-07-20 00:00:00-04:00,0.008023464466653252
2022-07-21 00:00:00-04:00,0.09780470722853529
2022-07-22 00:00:00-04:00,0.0019752262198982073
2022-07-25 00:00:00-04:00,-0.013994935471540293
2022-07-26 00:00:00-04:00,-0.0356637312112531
2022-07-27 00:00:00-04:00,0.061655036992220635
2022-07-28 00:00:00-04:00,0.02212352234272652
2022-07-29 00:00:00-04:00,0.05784976985791013
2022-08-01 00:00:00-04:00,0.00042631152414229767
2022-08-02 00:00:00-04:00,0.011134400598203698
2022-08-03 00:00:00-04:00,0.02265568716125621
2022-08-04 00:00:00-04:00,0.004023022853486102
2022-08-05 00:00:00-04:00,-0.0663030068235908
2022-08-08 00:00:00-04:00,0.007819434052879659
2022-08-09 00:00:00-04:00,-0.024412625864385085
2022-08-10 00:00:00-04:00,0.03890581776676605
2022-08-11 00:00:00-04:00,-0.026249292544206493
2022-08-12 00:00:00-04:00,0.046750143628413676
2022-08-15 00:00:00-04:00,0.03096359891583922
2022-08-16 00:00:00-04:00,-0.008912075793144236
2022-08-17 00:00:00-04:00,-0.008372333511224461
2022-08-18 00:00:00-04:00,-0.0037062197211366055
2022-08-19 00:00:00-04:00,-0.020481852686155544
2022-08-22 00:00:00-04:00,-0.022764022407583906
2022-08-23 00:00:00-04:00,0.0225584954757323
2022-08-24 00:00:00-04:00,0.002170125887066332
2022-08-25 00:00:00-04:00,-0.003455684406709514
2022-08-26 00:00:00-04:00,-0.026953121859416895
2022-08-29 00:00:00-04:00,-0.01135058160727187
2022-08-30 00:00:00-04:00,-0.0249982267189629
2022-08-31 00:00:00-04:00,-0.007526203685978228
2022-09-01 00:00:00-04:00,0.005623955563764049
2022-09-02 00:00:00-04:00,-0.02507581222110289
2022-09-06 00:00:00-04:00,0.015580556255471167
2022-09-07 00:00:00-04:00,0.03381677109982606
2022-09-08 00:00:00-04:00,0.01959815762903916
2022-09-09 00:00:00-04:00,0.03602289482946186
2022-09-12 00:00:00-04:00,0.01581694096302666
2022-09-13 00:00:00-04:00,-0.04037188096320543
2022-09-14 00:00:00-04:00,0.03587437200418364
2022-09-15 00:00:00-04:00,0.003767273730617582
2022-09-16 00:00:00-04:00,-0.0013168523341049454
2022-09-19 00:00:00-04:00,0.018856110452001085
2022-09-20 00:00:00-04:00,-0.0011000625419275156
2022-09-21 00:00:00-04:00,-0.025685948599634356
2022-09-22 00:00:00-04:00,-0.040591728559117746
2022-09-23 00:00:00-04:00,-0.04594757245188685
2022-09-26 00:00:00-04:00,0.0024698479153155706
2022-09-27 00:00:00-04:00,0.02510775852537339
2022-09-28 00:00:00-04:00,0.017212112374233923
2022-09-29 00:00:00-04:00,-0.06810050474193607
2022-09-30 00:00:00-04:00,-0.011036096899372572
2022-10-03 00:00:00-04:00,-0.08614516909902215
2022-10-04 00:00:00-04:00,0.029042940273044104
2022-10-05 00:00:00-04:00,-0.034597517632881325
2022-10-06 00:00:00-04:00,-0.011129075632041241
2022-10-07 00:00:00-04:00,-0.06324275500689214
2022-10-10 00:00:00-04:00,-0.0004931214719139376
2022-10-11 00:00:00-04:00,-0.02897383620084637
2022-10-12 00:00:00-04:00,0.003418039229395209
2022-10-13 00:00:00-04:00,0.020622332969329804
2022-10-14 00:00:00-04:00,-0.07545550981161053
2022-10-17 00:00:00-04:00,0.07005219876844393
2022-10-18 00:00:00-04:00,0.003829479437051919
2022-10-19 00:00:00-04:00,0.008401793106927569
2022-10-20 00:00:00-04:00,-0.0664744863679374
2022-10-21 00:00:00-04:00,0.03454266549727758
2022-10-24 00:00:00-04:00,-0.014875967194030837
2022-10-25 00:00:00-04:00,0.05287573097725584
2022-10-26 00:00:00-04:00,0.009981122376490958
2022-10-27 00:00:00-04:00,0.00200319154854367
2022-10-28 00:00:00-04:00,0.015238384603380561
2022-10-31 00:00:00-04:00,-0.004288512900427199
2022-11-01 00:00:00-04:00,0.0012306146011606955
2022-11-02 00:00:00-04:00,-0.05636033352596026
2022-11-03 00:00:00-04:00,0.0015350350619269815
2022-11-04 00:00:00-04:00,-0.03641259777431871
